Customer ID,Recency,Frequency,Monetary,Cluster,Segment,Churn
15249.0,14,1,780.92,1,💛 Loyal,0
15250.0,31,1,60.0,1,💛 Loyal,0
15251.0,8,4,5285.77,1,💛 Loyal,0
15252.0,2,1,598.04,1,💛 Loyal,0
15255.0,127,1,260.44,0,🏆 Champions,1
15259.0,73,1,302.55,0,🏆 Champions,0
15260.0,14,4,1057.42,1,💛 Loyal,0
15265.0,128,1,294.14,0,🏆 Champions,1
15266.0,77,2,292.2,0,🏆 Champions,0
15270.0,9,8,3471.7200000000003,1,💛 Loyal,0
15272.0,54,1,464.57,1,💛 Loyal,0
15278.0,56,2,257.71999999999997,1,💛 Loyal,0
15279.0,21,2,665.53,1,💛 Loyal,0
15287.0,128,1,58.2,0,🏆 Champions,1
15288.0,55,1,334.5,1,💛 Loyal,0
15289.0,12,1,439.62,1,💛 Loyal,0
15290.0,44,1,277.12,1,💛 Loyal,0
15291.0,10,11,3947.1600000000003,1,💛 Loyal,0
15293.0,56,1,247.5,1,💛 Loyal,0
15295.0,45,1,217.23999999999998,1,💛 Loyal,0
15296.0,78,1,1210.43,0,🏆 Champions,0
15298.0,1,4,1625.41,1,💛 Loyal,0
15299.0,87,1,731.52,0,🏆 Champions,0
15302.0,121,1,308.0,0,🏆 Champions,1
15303.0,74,1,302.2,0,🏆 Champions,0
15306.0,49,1,387.51,1,💛 Loyal,0
15309.0,1,4,797.96,1,💛 Loyal,0
15311.0,2,50,29789.55,3,❌ Lost,0
15312.0,23,4,1100.3,1,💛 Loyal,0
15317.0,67,1,129.75,0,🏆 Champions,0
15321.0,43,3,1171.42,1,💛 Loyal,0
15323.0,2,2,240.5,1,💛 Loyal,0
15324.0,92,1,140.22000000000003,0,🏆 Champions,1
15325.0,21,2,392.8,1,💛 Loyal,0
15326.0,63,3,1090.3700000000001,1,💛 Loyal,0
15329.0,16,3,774.1700000000001,1,💛 Loyal,0
15338.0,68,1,283.43,0,🏆 Champions,0
15339.0,13,2,290.73,1,💛 Loyal,0
15353.0,128,1,285.59,0,🏆 Champions,1
15358.0,1,6,2195.71,1,💛 Loyal,0
15359.0,53,8,181.35,1,💛 Loyal,0
15362.0,129,1,310.75,0,🏆 Champions,1
15365.0,63,1,325.12,0,🏆 Champions,0
15366.0,42,1,316.59,1,💛 Loyal,0
15367.0,3,4,1498.57,1,💛 Loyal,0
15369.0,66,4,1120.0,0,🏆 Champions,0
15371.0,53,1,59.400000000000006,1,💛 Loyal,0
15372.0,52,4,2416.08,1,💛 Loyal,0
15374.0,15,1,139.32,1,💛 Loyal,0
15375.0,80,1,60.959999999999994,0,🏆 Champions,0
15380.0,15,4,897.74,1,💛 Loyal,0
15382.0,46,2,3156.13,1,💛 Loyal,0
15385.0,68,1,307.8,0,🏆 Champions,0
15389.0,72,1,854.8,0,🏆 Champions,0
15393.0,83,2,363.21000000000004,0,🏆 Champions,0
15394.0,114,1,297.4,0,🏆 Champions,1
15403.0,121,1,95.75999999999999,0,🏆 Champions,1
15409.0,111,1,131.25,0,🏆 Champions,1
15413.0,82,5,6798.72,0,🏆 Champions,0
15416.0,67,1,389.03000000000003,0,🏆 Champions,0
15420.0,68,3,340.44,0,🏆 Champions,0
15421.0,40,3,1443.33,1,💛 Loyal,0
15422.0,61,1,298.99,0,🏆 Champions,0
15423.0,12,1,153.54999999999998,1,💛 Loyal,0
15425.0,19,2,1509.67,1,💛 Loyal,0
15428.0,28,2,381.72,1,💛 Loyal,0
15434.0,74,1,285.35,0,🏆 Champions,0
15437.0,31,1,193.29000000000002,1,💛 Loyal,0
15439.0,44,2,748.85,1,💛 Loyal,0
15441.0,121,1,301.57,0,🏆 Champions,1
15443.0,14,3,631.9,1,💛 Loyal,0
15446.0,19,2,230.77,1,💛 Loyal,0
15447.0,16,1,101.30000000000001,1,💛 Loyal,0
15448.0,65,1,294.17,0,🏆 Champions,0
15454.0,9,1,128.59,1,💛 Loyal,0
15456.0,42,4,914.65,1,💛 Loyal,0
15461.0,22,1,210.0,1,💛 Loyal,0
15465.0,21,8,1479.48,1,💛 Loyal,0
15466.0,127,1,744.21,0,🏆 Champions,1
15477.0,40,1,368.4,1,💛 Loyal,0
15479.0,124,1,147.4,0,🏆 Champions,1
15480.0,67,2,1636.38,0,🏆 Champions,0
15482.0,19,5,1488.03,1,💛 Loyal,0
15483.0,74,1,175.26,0,🏆 Champions,0
15484.0,125,1,689.5,0,🏆 Champions,1
15485.0,72,3,1222.92,0,🏆 Champions,0
15487.0,70,1,231.32,0,🏆 Champions,0
15489.0,83,1,214.0,0,🏆 Champions,0
15493.0,3,2,779.94,1,💛 Loyal,0
15494.0,119,1,917.76,0,🏆 Champions,1
15496.0,22,1,146.14000000000001,1,💛 Loyal,0
15497.0,65,3,1405.51,0,🏆 Champions,0
15498.0,47,2,3943.92,1,💛 Loyal,0
15499.0,114,1,161.6,0,🏆 Champions,1
15503.0,117,1,120.06,0,🏆 Champions,1
15504.0,56,1,147.71,1,💛 Loyal,0
15512.0,67,1,39.0,0,🏆 Champions,0
15513.0,10,4,2805.62,1,💛 Loyal,0
15514.0,43,4,1642.54,1,💛 Loyal,0
15518.0,73,2,505.53000000000003,0,🏆 Champions,0
15521.0,2,3,1268.06,1,💛 Loyal,0
15523.0,14,6,3654.33,1,💛 Loyal,0
15527.0,11,6,1397.89,1,💛 Loyal,0
15534.0,116,1,162.25,0,🏆 Champions,1
15538.0,32,3,2220.6499999999996,1,💛 Loyal,0
15542.0,128,2,540.73,0,🏆 Champions,1
15544.0,9,5,2026.97,1,💛 Loyal,0
15547.0,15,3,1936.41,1,💛 Loyal,0
15549.0,14,3,380.65,1,💛 Loyal,0
15550.0,66,4,700.71,0,🏆 Champions,0
15552.0,13,1,162.4,1,💛 Loyal,0
15555.0,67,3,1675.29,0,🏆 Champions,0
15558.0,29,1,214.13,1,💛 Loyal,0
15561.0,54,1,336.27,1,💛 Loyal,0
15562.0,117,1,360.51000000000005,0,🏆 Champions,1
15563.0,71,1,428.8,0,🏆 Champions,0
15564.0,66,1,35.04,0,🏆 Champions,0
15566.0,115,1,138.22,0,🏆 Champions,1
15569.0,40,1,259.2,1,💛 Loyal,0
15570.0,12,1,742.41,1,💛 Loyal,0
15571.0,17,2,379.01,1,💛 Loyal,0
15573.0,9,3,599.73,1,💛 Loyal,0
15575.0,10,1,30.1,1,💛 Loyal,0
15577.0,114,2,139.1,0,🏆 Champions,1
15580.0,61,1,99.69,0,🏆 Champions,0
15581.0,75,12,989.98,1,💛 Loyal,0
15584.0,61,1,357.04,0,🏆 Champions,0
15586.0,50,2,955.26,1,💛 Loyal,0
15588.0,68,1,579.6,0,🏆 Champions,0
15591.0,31,2,102.5,1,💛 Loyal,0
15601.0,16,9,4510.29,1,💛 Loyal,0
15602.0,15,3,527.4,1,💛 Loyal,0
15603.0,38,1,40.0,1,💛 Loyal,0
15605.0,16,3,425.22,1,💛 Loyal,0
15606.0,8,2,601.95,1,💛 Loyal,0
15607.0,16,6,1444.13,1,💛 Loyal,0
15611.0,10,6,630.9,1,💛 Loyal,0
15613.0,1,1,433.71999999999997,1,💛 Loyal,0
15614.0,17,1,1327.98,1,💛 Loyal,0
15615.0,21,6,2684.7,1,💛 Loyal,0
15622.0,36,1,1449.74,1,💛 Loyal,0
15623.0,18,3,1116.98,1,💛 Loyal,0
15628.0,57,2,596.57,1,💛 Loyal,0
15630.0,35,1,295.05,1,💛 Loyal,0
15631.0,33,1,596.67,1,💛 Loyal,0
15633.0,9,7,2345.53,1,💛 Loyal,0
15637.0,31,2,412.98,1,💛 Loyal,0
15638.0,1,1,227.4,1,💛 Loyal,0
15640.0,1,6,4171.29,1,💛 Loyal,0
15641.0,75,3,1405.16,0,🏆 Champions,0
15642.0,120,1,105.78000000000002,0,🏆 Champions,1
15650.0,19,1,359.08,1,💛 Loyal,0
15658.0,127,1,321.65,0,🏆 Champions,1
15659.0,44,1,108.44,1,💛 Loyal,0
15660.0,9,2,226.54000000000002,1,💛 Loyal,0
15662.0,51,2,283.73,1,💛 Loyal,0
15664.0,40,1,410.48,1,💛 Loyal,0
15665.0,26,1,591.43,1,💛 Loyal,0
15672.0,115,1,45.300000000000004,0,🏆 Champions,1
15673.0,1,2,1052.41,1,💛 Loyal,0
15674.0,43,2,1264.28,1,💛 Loyal,0
15680.0,9,4,1315.88,1,💛 Loyal,0
15682.0,78,1,127.48,0,🏆 Champions,0
15684.0,92,2,119.3,0,🏆 Champions,1
15689.0,8,1,266.93,1,💛 Loyal,0
15691.0,123,1,161.8,0,🏆 Champions,1
15693.0,50,1,37.5,1,💛 Loyal,0
15694.0,122,1,357.87,0,🏆 Champions,1
15695.0,72,1,348.61,0,🏆 Champions,0
15696.0,29,2,466.7,1,💛 Loyal,0
15697.0,80,1,246.75,0,🏆 Champions,0
15698.0,14,1,46.2,1,💛 Loyal,0
15702.0,72,1,27.82,0,🏆 Champions,0
15711.0,75,1,106.65,0,🏆 Champions,0
15712.0,61,3,1192.6000000000001,1,💛 Loyal,0
15713.0,10,2,482.94,1,💛 Loyal,0
15715.0,10,1,359.95,1,💛 Loyal,0
15716.0,17,2,404.95,1,💛 Loyal,0
15719.0,10,7,1915.41,1,💛 Loyal,0
15722.0,14,2,698.03,1,💛 Loyal,0
15727.0,75,1,950.72,0,🏆 Champions,0
15732.0,17,6,771.58,1,💛 Loyal,0
15738.0,1,9,2646.29,1,💛 Loyal,0
15741.0,9,1,63.150000000000006,1,💛 Loyal,0
15742.0,9,1,156.87,1,💛 Loyal,0
15747.0,81,1,226.08,0,🏆 Champions,0
15750.0,113,2,500.19,0,🏆 Champions,1
15751.0,33,7,810.92,1,💛 Loyal,0
15754.0,8,4,2126.82,1,💛 Loyal,0
15755.0,14,4,1339.93,1,💛 Loyal,0
15759.0,128,1,125.73,0,🏆 Champions,1
15760.0,21,2,13916.34,1,💛 Loyal,0
15765.0,57,1,370.63,1,💛 Loyal,0
15766.0,72,1,201.60000000000002,0,🏆 Champions,0
15768.0,7,16,8782.0,3,❌ Lost,0
15769.0,35,4,9405.0,1,💛 Loyal,0
15770.0,3,1,321.45,1,💛 Loyal,0
15771.0,3,2,637.3000000000001,1,💛 Loyal,0
15774.0,3,2,376.75,1,💛 Loyal,0
15775.0,22,1,45.6,1,💛 Loyal,0
15784.0,63,1,466.19,0,🏆 Champions,0
15785.0,16,4,1243.48,1,💛 Loyal,0
15789.0,14,1,383.75,1,💛 Loyal,0
15791.0,32,1,307.33,1,💛 Loyal,0
15792.0,9,1,476.84000000000003,1,💛 Loyal,0
15793.0,17,2,604.96,1,💛 Loyal,0
15794.0,127,2,777.0,0,🏆 Champions,1
15795.0,10,5,859.33,1,💛 Loyal,0
15796.0,9,1,169.8,1,💛 Loyal,0
15797.0,72,1,300.68,0,🏆 Champions,0
15798.0,36,2,1124.66,1,💛 Loyal,0
15800.0,9,4,367.58,1,💛 Loyal,0
15803.0,66,1,603.8,0,🏆 Champions,0
15805.0,53,3,1597.02,1,💛 Loyal,0
15807.0,56,1,401.94,1,💛 Loyal,0
15808.0,9,8,6604.96,1,💛 Loyal,0
15810.0,18,2,849.2,1,💛 Loyal,0
15812.0,35,3,732.23,1,💛 Loyal,0
15819.0,22,2,525.32,1,💛 Loyal,0
15822.0,124,1,474.32,0,🏆 Champions,1
15823.0,119,2,3867.17,0,🏆 Champions,1
15827.0,2,4,710.05,1,💛 Loyal,0
15833.0,128,1,80.4,0,🏆 Champions,1
15838.0,31,2,1264.56,1,💛 Loyal,0
15841.0,110,2,603.75,0,🏆 Champions,1
15845.0,73,1,216.04,0,🏆 Champions,0
15847.0,32,1,80.62,1,💛 Loyal,0
15848.0,12,1,139.94,1,💛 Loyal,0
15850.0,117,1,106.65,0,🏆 Champions,1
15854.0,2,2,735.0,1,💛 Loyal,0
15856.0,7,8,6024.0,1,💛 Loyal,0
15858.0,22,4,959.57,1,💛 Loyal,0
15860.0,18,3,416.5,1,💛 Loyal,0
15861.0,70,1,413.75,0,🏆 Champions,0
15862.0,10,5,933.9,1,💛 Loyal,0
15863.0,7,3,289.86,1,💛 Loyal,0
15865.0,94,1,714.05,0,🏆 Champions,1
15867.0,3,9,2592.16,1,💛 Loyal,0
15869.0,16,1,174.02,1,💛 Loyal,0
15874.0,10,6,2403.96,1,💛 Loyal,0
15875.0,36,1,111.72,1,💛 Loyal,0
15878.0,124,1,212.13,0,🏆 Champions,1
15879.0,112,1,133.34,0,🏆 Champions,1
15882.0,66,2,347.94,0,🏆 Champions,0
15884.0,126,1,241.8,0,🏆 Champions,1
15885.0,24,3,264.08,1,💛 Loyal,0
15889.0,113,2,376.77,0,🏆 Champions,1
15892.0,59,1,128.2,0,🏆 Champions,0
15898.0,30,7,1669.4,1,💛 Loyal,0
15903.0,85,1,39.8,0,🏆 Champions,0
15910.0,36,2,288.02,1,💛 Loyal,0
15911.0,14,8,1702.34,1,💛 Loyal,0
15912.0,79,4,517.54,0,🏆 Champions,0
15916.0,32,3,884.46,1,💛 Loyal,0
15917.0,112,3,315.33,0,🏆 Champions,1
15918.0,22,1,248.65,1,💛 Loyal,0
15920.0,16,3,164.49,1,💛 Loyal,0
15921.0,31,1,100.18,1,💛 Loyal,0
15924.0,122,1,102.82,0,🏆 Champions,1
15927.0,38,1,123.39,1,💛 Loyal,0
15928.0,47,1,293.53,1,💛 Loyal,0
15929.0,35,1,594.0,1,💛 Loyal,0
15941.0,28,1,405.0,1,💛 Loyal,0
15943.0,40,2,271.28999999999996,1,💛 Loyal,0
15944.0,117,1,588.4,0,🏆 Champions,1
15945.0,83,2,351.32,0,🏆 Champions,0
15946.0,24,1,1155.02,1,💛 Loyal,0
15950.0,36,2,1308.46,1,💛 Loyal,0
15953.0,40,3,647.48,1,💛 Loyal,0
15955.0,29,2,725.1800000000001,1,💛 Loyal,0
15956.0,117,1,326.4,0,🏆 Champions,1
15959.0,72,3,579.49,0,🏆 Champions,0
15964.0,53,1,272.96000000000004,1,💛 Loyal,0
15965.0,12,3,544.7,1,💛 Loyal,0
15967.0,45,3,383.09000000000003,1,💛 Loyal,0
15971.0,114,2,446.28,0,🏆 Champions,1
15978.0,35,1,599.12,1,💛 Loyal,0
15981.0,10,2,1485.94,1,💛 Loyal,0
15983.0,117,3,1199.59,0,🏆 Champions,1
15984.0,17,8,2405.84,1,💛 Loyal,0
15988.0,47,1,268.8,1,💛 Loyal,0
15989.0,127,1,143.11,0,🏆 Champions,1
15990.0,23,2,465.33,1,💛 Loyal,0
15994.0,26,1,404.16,1,💛 Loyal,0
15998.0,17,6,2722.0099999999998,1,💛 Loyal,0
15999.0,126,1,20.4,0,🏆 Champions,1
16002.0,16,1,169.21,1,💛 Loyal,0
16003.0,16,3,997.27,1,💛 Loyal,0
16004.0,23,2,762.74,1,💛 Loyal,0
16008.0,21,1,291.45,1,💛 Loyal,0
16011.0,28,4,679.43,1,💛 Loyal,0
16013.0,32,6,2694.33,1,💛 Loyal,0
16014.0,68,1,257.71,0,🏆 Champions,0
16017.0,22,3,927.35,1,💛 Loyal,0
16018.0,123,1,195.78,0,🏆 Champions,1
16019.0,11,8,4264.32,1,💛 Loyal,0
16027.0,31,5,633.9,1,💛 Loyal,0
16029.0,3,20,22041.12,3,❌ Lost,0
16036.0,11,1,848.6800000000001,1,💛 Loyal,0
16037.0,39,1,353.72,1,💛 Loyal,0
16039.0,19,1,143.48000000000002,1,💛 Loyal,0
16047.0,72,1,107.14,0,🏆 Champions,0
16051.0,72,1,188.44,0,🏆 Champions,0
16053.0,1,1,632.66,1,💛 Loyal,0
16054.0,7,1,452.48,1,💛 Loyal,0
16057.0,46,2,1265.43,1,💛 Loyal,0
16064.0,115,1,111.0,0,🏆 Champions,1
16067.0,11,2,3133.71,1,💛 Loyal,0
16071.0,17,2,566.16,1,💛 Loyal,0
16077.0,16,1,2300.4,1,💛 Loyal,0
16078.0,60,1,283.79,0,🏆 Champions,0
16081.0,65,1,105.88,0,🏆 Champions,0
16082.0,61,1,106.75,0,🏆 Champions,0
16085.0,9,3,679.65,1,💛 Loyal,0
16086.0,128,1,284.55,0,🏆 Champions,1
16087.0,67,2,671.8,0,🏆 Champions,0
16090.0,15,1,205.91,1,💛 Loyal,0
16096.0,35,1,576.9,1,💛 Loyal,0
16098.0,52,2,366.63,1,💛 Loyal,0
16099.0,37,1,136.5,1,💛 Loyal,0
16103.0,38,3,763.1,1,💛 Loyal,0
16104.0,12,5,1715.32,1,💛 Loyal,0
16108.0,22,1,327.19,1,💛 Loyal,0
16109.0,89,1,327.6,0,🏆 Champions,0
16118.0,43,1,4376.25,1,💛 Loyal,0
16119.0,114,1,183.4,0,🏆 Champions,1
16124.0,123,1,463.0,0,🏆 Champions,1
16125.0,22,6,1847.3,1,💛 Loyal,0
16126.0,29,3,1297.64,1,💛 Loyal,0
16127.0,117,1,145.06,0,🏆 Champions,1
16130.0,8,1,207.95000000000002,1,💛 Loyal,0
16131.0,128,1,1317.97,0,🏆 Champions,1
16132.0,18,1,353.4,1,💛 Loyal,0
16133.0,9,2,702.23,1,💛 Loyal,0
16136.0,54,1,237.42,1,💛 Loyal,0
16137.0,71,1,422.7,0,🏆 Champions,0
16139.0,113,2,475.74,0,🏆 Champions,1
16143.0,50,2,743.87,1,💛 Loyal,0
16147.0,63,1,674.64,0,🏆 Champions,0
16150.0,24,2,692.98,1,💛 Loyal,0
16156.0,35,4,1073.77,1,💛 Loyal,0
16158.0,14,5,371.47,1,💛 Loyal,0
16159.0,38,2,657.01,1,💛 Loyal,0
16161.0,29,2,255.55,1,💛 Loyal,0
16163.0,122,2,838.28,0,🏆 Champions,1
16166.0,82,1,239.84,0,🏆 Champions,0
16167.0,7,2,873.24,1,💛 Loyal,0
16168.0,19,4,684.58,1,💛 Loyal,0
16170.0,14,2,729.08,1,💛 Loyal,0
16176.0,11,1,728.39,1,💛 Loyal,0
16177.0,38,1,341.73,1,💛 Loyal,0
16182.0,31,1,495.0,1,💛 Loyal,0
16186.0,3,3,1174.19,1,💛 Loyal,0
16190.0,116,1,196.92000000000002,0,🏆 Champions,1
16191.0,119,1,348.6,0,🏆 Champions,1
16192.0,126,1,351.3,0,🏆 Champions,1
16195.0,114,1,323.25,0,🏆 Champions,1
16197.0,11,2,616.8100000000001,1,💛 Loyal,0
16199.0,21,1,66.0,1,💛 Loyal,0
16200.0,47,7,3107.4900000000002,1,💛 Loyal,0
16202.0,39,4,1122.05,1,💛 Loyal,0
16204.0,121,1,213.27,0,🏆 Champions,1
16206.0,74,1,340.17,0,🏆 Champions,0
16208.0,31,2,597.15,1,💛 Loyal,0
16210.0,14,9,4369.14,1,💛 Loyal,0
16212.0,9,2,603.37,1,💛 Loyal,0
16222.0,112,1,498.5,0,🏆 Champions,1
16225.0,18,4,758.47,1,💛 Loyal,0
16233.0,77,2,578.5,0,🏆 Champions,0
16242.0,24,1,527.48,1,💛 Loyal,0
16246.0,60,1,166.9,0,🏆 Champions,0
16253.0,80,2,1055.53,0,🏆 Champions,0
16254.0,22,1,177.44,1,💛 Loyal,0
16255.0,26,2,616.17,1,💛 Loyal,0
16258.0,30,1,754.95,1,💛 Loyal,0
16266.0,3,2,271.12,1,💛 Loyal,0
16271.0,33,1,679.04,1,💛 Loyal,0
16273.0,39,2,336.03999999999996,1,💛 Loyal,0
16275.0,32,1,695.84,1,💛 Loyal,0
16277.0,124,1,188.69,0,🏆 Champions,1
16280.0,115,1,238.05,0,🏆 Champions,1
16281.0,73,1,781.52,0,🏆 Champions,0
16282.0,109,1,270.0,0,🏆 Champions,1
16283.0,40,1,873.12,1,💛 Loyal,0
16285.0,36,1,176.9,1,💛 Loyal,0
16286.0,14,1,272.95,1,💛 Loyal,0
16287.0,32,2,364.32,1,💛 Loyal,0
16291.0,72,1,117.72,0,🏆 Champions,0
16293.0,119,1,325.64,0,🏆 Champions,1
16296.0,17,4,1313.67,1,💛 Loyal,0
16300.0,16,2,863.47,1,💛 Loyal,0
16301.0,127,1,107.33,0,🏆 Champions,1
16303.0,22,1,618.36,1,💛 Loyal,0
16304.0,85,1,381.66,0,🏆 Champions,0
16308.0,114,1,960.0,0,🏆 Champions,1
16310.0,32,1,190.38,1,💛 Loyal,0
16320.0,72,1,823.15,0,🏆 Champions,0
16321.0,16,2,230.9,1,💛 Loyal,0
16325.0,91,3,519.64,0,🏆 Champions,1
16326.0,19,2,547.9,1,💛 Loyal,0
16327.0,11,5,3496.01,1,💛 Loyal,0
16329.0,36,2,685.25,1,💛 Loyal,0
16330.0,53,1,51.43,1,💛 Loyal,0
16331.0,23,2,1452.1,1,💛 Loyal,0
16335.0,21,5,2114.05,1,💛 Loyal,0
16336.0,22,2,1787.9,1,💛 Loyal,0
16344.0,59,1,209.1,0,🏆 Champions,0
16347.0,8,2,537.43,1,💛 Loyal,0
16351.0,8,6,1211.04,1,💛 Loyal,0
16353.0,59,9,1301.5,1,💛 Loyal,0
16359.0,52,1,178.43,1,💛 Loyal,0
16365.0,22,2,545.92,1,💛 Loyal,0
16366.0,71,2,908.89,0,🏆 Champions,0
16369.0,1,1,222.25,1,💛 Loyal,0
16377.0,8,1,632.28,1,💛 Loyal,0
16383.0,64,1,460.39,0,🏆 Champions,0
16385.0,22,1,110.26,1,💛 Loyal,0
16387.0,29,1,140.19,1,💛 Loyal,0
16388.0,44,1,186.05,1,💛 Loyal,0
16390.0,69,1,193.8,0,🏆 Champions,0
16393.0,9,3,944.16,1,💛 Loyal,0
16395.0,120,2,244.66,0,🏆 Champions,1
16397.0,18,1,127.88,1,💛 Loyal,0
16400.0,2,3,1162.51,1,💛 Loyal,0
16406.0,44,1,212.85,1,💛 Loyal,0
16409.0,51,2,802.9,1,💛 Loyal,0
16410.0,125,1,130.32,0,🏆 Champions,1
16412.0,64,1,94.55,0,🏆 Champions,0
16414.0,85,1,129.09,0,🏆 Champions,0
16415.0,67,1,188.65,0,🏆 Champions,0
16416.0,45,1,637.4399999999999,1,💛 Loyal,0
16419.0,59,1,224.38,0,🏆 Champions,0
16422.0,22,8,4057.38,1,💛 Loyal,0
16430.0,72,1,104.95,0,🏆 Champions,0
16434.0,8,3,661.28,1,💛 Loyal,0
16436.0,59,3,329.34,1,💛 Loyal,0
16439.0,113,1,310.70000000000005,0,🏆 Champions,1
16441.0,17,1,225.74,1,💛 Loyal,0
16442.0,117,1,155.06,0,🏆 Champions,1
16444.0,16,1,354.79,1,💛 Loyal,0
16447.0,51,1,206.83,1,💛 Loyal,0
16450.0,46,1,408.29,1,💛 Loyal,0
16451.0,126,1,307.65000000000003,0,🏆 Champions,1
16452.0,21,2,332.17,1,💛 Loyal,0
16454.0,1,1,1.55,1,💛 Loyal,0
16455.0,10,1,905.16,1,💛 Loyal,0
16456.0,11,1,749.28,1,💛 Loyal,0
16459.0,120,1,71.78999999999999,0,🏆 Champions,1
16461.0,37,1,776.65,1,💛 Loyal,0
16466.0,33,1,479.90999999999997,1,💛 Loyal,0
16467.0,24,4,2475.08,1,💛 Loyal,0
16470.0,119,1,199.68,0,🏆 Champions,1
16471.0,43,1,323.38,1,💛 Loyal,0
16481.0,73,1,453.38,0,🏆 Champions,0
16485.0,47,2,917.74,1,💛 Loyal,0
16487.0,49,1,102.2,1,💛 Loyal,0
16493.0,14,1,465.51,1,💛 Loyal,0
16497.0,22,3,1046.21,1,💛 Loyal,0
16502.0,11,2,266.5,1,💛 Loyal,0
16508.0,21,1,248.8,1,💛 Loyal,0
16510.0,13,3,974.98,1,💛 Loyal,0
16511.0,39,1,300.15,1,💛 Loyal,0
16519.0,39,1,177.63,1,💛 Loyal,0
16520.0,37,1,281.86,1,💛 Loyal,0
16521.0,39,1,95.12,1,💛 Loyal,0
16523.0,37,2,735.13,1,💛 Loyal,0
16524.0,82,1,101.3,0,🏆 Champions,0
16525.0,22,10,5749.75,1,💛 Loyal,0
16530.0,58,1,48.349999999999994,1,💛 Loyal,0
16532.0,11,1,861.5999999999999,1,💛 Loyal,0
16534.0,32,1,635.9,1,💛 Loyal,0
16535.0,70,1,20.0,0,🏆 Champions,0
16537.0,32,1,23.35,1,💛 Loyal,0
16541.0,126,1,424.03,0,🏆 Champions,1
16544.0,53,3,266.40000000000003,1,💛 Loyal,0
16549.0,11,1,186.23,1,💛 Loyal,0
16550.0,15,6,2581.17,1,💛 Loyal,0
16551.0,8,3,961.44,1,💛 Loyal,0
16553.0,15,6,2255.96,1,💛 Loyal,0
16554.0,15,2,743.79,1,💛 Loyal,0
16556.0,37,4,1836.63,1,💛 Loyal,0
16558.0,14,3,1005.64,1,💛 Loyal,0
16560.0,18,4,1524.46,1,💛 Loyal,0
16563.0,50,2,851.42,1,💛 Loyal,0
16568.0,32,1,477.30000000000007,1,💛 Loyal,0
16569.0,22,4,1331.03,1,💛 Loyal,0
16570.0,10,1,630.35,1,💛 Loyal,0
16571.0,22,1,407.91,1,💛 Loyal,0
16574.0,49,1,590.91,1,💛 Loyal,0
16577.0,57,1,380.0,1,💛 Loyal,0
16578.0,17,1,156.6,1,💛 Loyal,0
16583.0,64,1,64.5,0,🏆 Champions,0
16584.0,52,1,931.72,1,💛 Loyal,0
16585.0,86,1,89.32,0,🏆 Champions,0
16586.0,26,1,328.05,1,💛 Loyal,0
16592.0,75,2,609.28,0,🏆 Champions,0
16593.0,110,2,278.73,0,🏆 Champions,1
16595.0,82,1,519.18,0,🏆 Champions,0
16596.0,80,2,208.83,0,🏆 Champions,0
16600.0,112,1,310.01,0,🏆 Champions,1
16601.0,14,1,67.25,1,💛 Loyal,0
16605.0,114,1,60.48,0,🏆 Champions,1
16608.0,54,1,687.4,1,💛 Loyal,0
16611.0,10,2,514.99,1,💛 Loyal,0
16612.0,126,1,510.87,0,🏆 Champions,1
16615.0,17,1,291.5,1,💛 Loyal,0
16619.0,46,1,995.21,1,💛 Loyal,0
16620.0,34,2,1009.81,1,💛 Loyal,0
16628.0,32,1,78.0,1,💛 Loyal,0
16631.0,42,1,365.33000000000004,1,💛 Loyal,0
16634.0,11,2,619.2,1,💛 Loyal,0
16636.0,21,2,2271.15,1,💛 Loyal,0
16641.0,92,1,323.40000000000003,0,🏆 Champions,1
16645.0,126,1,160.39,0,🏆 Champions,1
16652.0,23,1,1448.64,1,💛 Loyal,0
16654.0,3,1,269.7,1,💛 Loyal,0
16655.0,11,2,496.88,1,💛 Loyal,0
16656.0,2,5,3154.6800000000003,1,💛 Loyal,0
16658.0,9,1,132.52,1,💛 Loyal,0
16660.0,85,1,141.6,0,🏆 Champions,0
16661.0,112,1,282.3,0,🏆 Champions,1
16663.0,120,1,165.0,0,🏆 Champions,1
16666.0,12,1,106.96000000000001,1,💛 Loyal,0
16668.0,21,1,138.54,1,💛 Loyal,0
16670.0,14,3,1874.6100000000001,1,💛 Loyal,0
16673.0,70,1,188.83,0,🏆 Champions,0
16677.0,42,1,263.23,1,💛 Loyal,0
16681.0,32,1,151.5,1,💛 Loyal,0
16684.0,43,6,12477.72,1,💛 Loyal,0
16686.0,25,3,599.22,1,💛 Loyal,0
16693.0,47,1,220.56,1,💛 Loyal,0
16694.0,113,1,98.30000000000001,0,🏆 Champions,1
16699.0,15,2,278.7,1,💛 Loyal,0
16700.0,30,4,1295.28,1,💛 Loyal,0
16701.0,31,4,1415.91,1,💛 Loyal,0
16702.0,44,2,468.07,1,💛 Loyal,0
16704.0,9,2,695.66,1,💛 Loyal,0
16705.0,38,6,7678.241,1,💛 Loyal,0
16707.0,31,1,185.99,1,💛 Loyal,0
16709.0,65,2,1926.15,0,🏆 Champions,0
16710.0,12,5,1485.46,1,💛 Loyal,0
16711.0,16,3,895.65,1,💛 Loyal,0
16713.0,8,8,3644.32,1,💛 Loyal,0
16714.0,61,1,368.27,0,🏆 Champions,0
16716.0,21,1,1248.48,1,💛 Loyal,0
